A cozy cottage with a fireplace.,Cottage dei Fiori,750013,15,"Via Partenope, Pizzofalcone, Municipalità 1, Napoli, Campania, 80121, Italia",40.8303573,14.2447533,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/7259.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2326.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/14247.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12556.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1920.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5455.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2713.jpg
A quaint home with traditional decor.,Mansion delle Rose,426640,14,"Via Duomo, Pendino, Municipalità 2, Napoli, Campania, 80138, Italia",40.8487913,14.2609807,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8535.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/9450.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10069.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5290.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3408.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4358.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5709.jpg
A grand mansion with historic features.,Villa del Sole,536014,5,"Via Giuseppe Verdi, Volla, Napoli, Campania, 80013, Italia",40.8801751,14.3490652,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4057.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/522.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8983.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12109.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/264.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8648.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/15419.jpg
A mountain cabin with hiking trails nearby.,Residenza del Sole,701981,10,"Via Alessandro Manzoni, Volla, Napoli, Campania, 80147, Italia",40.8710712,14.3508211,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12428.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/6150.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8424.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1592.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5682.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4417.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/14799.jpg
A countryside retreat with scenic views.,Casa Bella Vista,961874,12,"Via Salvator Rosa, San Giorgio a Cremano, Napoli, Campania, 80046, Italia",40.8391019,14.3461855,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8507.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1322.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5058.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4417.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4330.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10001.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13784.jpg
A secluded estate with extensive grounds.,Dimora del Mare,260751,7,"Via Palizzi, Qualiano, Napoli, Campania, 80019, Italia",40.9146198,14.1434092,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/7325.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/9970.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5058.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10840.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2326.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3571.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13231.jpg
An elegant residence with high ceilings.,Casa Rossa,381621,11,"Via Monte di Dio, San Ferdinando, Municipalità 1, Napoli, Campania, 80132, Italia",40.8341562,14.2454227,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4499.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/9018.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1360.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4200.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1479.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/6948.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8962.jpg
A spacious home with a home theater.,Villa del Sole,592975,3,"Via Posillipo, Villanova di Posillipo, Municipalità 1, Napoli, Campania, 80123, Italia",40.8181712,14.2118615,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3850.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13504.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/14478.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5778.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/835.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/15011.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/6723.jpg
A suburban home with a spacious driveway.,Palazzo delle Rose,716221,12,"Via Tasso, Afragola Scalo, Afragola, Napoli, Campania, 80021, Italia",40.9161137,14.3046663,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/7764.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2220.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2422.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1519.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3901.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12716.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4200.jpg
A vintage home with restored features.,Dimora Rossa,508254,17,"Via Pignasecca, Montecalvario, Municipalità 2, Napoli, Campania, 80100, Italia",40.8461413,14.2478815,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/6813.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12915.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/14769.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5778.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12109.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/828.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3206.jpg
A lakeside cottage with a fishing dock.,Dimora del Parco,885752,6,"Via Alessandro Poerio, Mugnano di Napoli, Napoli, Campania, 80018, Italia",40.913867,14.1995202,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8615.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13537.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/9599.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3983.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/828.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8879.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/14267.jpg
A rustic cabin in a peaceful setting.,Residenza Rossa,649357,1,"Via Santa Lucia, Pizzofalcone, Municipalità 1, Napoli, Campania, 80132, Italia",40.8299336,14.248723,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/232.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5336.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/9450.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/7018.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/582.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2577.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/11008.jpg
A duplex in a trendy neighborhood.,Residenza Verde,936764,15,"Via Marina, Forio, Napoli, Campania, 80075, Italia",40.7375093,13.8596649,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8448.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/828.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4358.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1036.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13537.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2422.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/7153.jpg
A renovated farmhouse with modern amenities.,Dimora della Collina,428994,14,"Via Foria, Borgo Sant'Antonio Abate, Municipalità 4, Napoli, Campania, 80139, Italia",40.8595949,14.2623229,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/147.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/7160.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/885.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3206.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1479.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/11008.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5709.jpg
A vintage home with restored features.,Casa del Sole,416046,10,"Via Aniello Falcone, Vomero, Municipalità 5, Napoli, Campania, 80127, Italia",40.8409194,14.2272133,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1872.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/11543.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5290.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/7453.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/814.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5344.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/15419.jpg
A sleek apartment with a home office.,Mansion del Mare,240474,20,"Via Caracciolo, Trivio, Casamarciano, Napoli, Campania, 80035, Italia",40.9398146,14.5413935,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/11127.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12109.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/15083.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10569.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/11543.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4248.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13231.jpg
A compact apartment with great amenities.,Cottage Verde,828278,2,"Via Giuseppe Martucci, Acerra, Napoli, Campania, 80011, Italia",40.9339339,14.3757503,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4990.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10481.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8424.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3549.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12716.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/264.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2730.jpg
A charming bungalow with a pool.,Appartamento delle Rose,340655,11,"Via Generale Giordano Orsini, Pizzofalcone, Municipalità 1, Napoli, Campania, 80132, Italia",40.8304195,14.2495081,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8655.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1518.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/835.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4330.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2027.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8507.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4725.jpg
A renovated farmhouse with modern amenities.,Dimora del Mare,277292,13,"Via Leopardi, Cimitile, Napoli, Campania, 80035, Italia",40.9372198,14.5258303,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12537.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/835.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13231.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/14347.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13897.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3560.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4725.jpg
A vintage home with restored features.,Cottage del Parco,533617,12,"Via Ferdinando Galiani, Acerra, Napoli, Campania, 80011, Italia",40.949964,14.355266,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/11930.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4390.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/7453.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4836.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/6948.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/9386.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13537.jpg
A modern house with a large garden.,Villa Rossa,932969,24,"Via del Corso, Olevano Romano, Roma Capitale, Lazio, 00035, Italia",41.8468543,13.0402827,Rome,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2023.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2296.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/9386.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/9599.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1808.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/11008.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13227.jpg
A trendy condo with floor-to-ceiling windows.,Cottage della Collina,264951,6,"Via dei Condotti, Rocca di Papa, Roma Capitale, Lazio, 00046, Italia",41.7615491,12.70984,Rome,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12341.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/15194.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4200.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8443.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3901.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12372.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/6150.jpg
A suburban home with a finished basement.,Residenza della Collina,516592,13,"10, Piazza Navona, Parione, Municipio Roma I, Roma, Roma Capitale, Lazio, 00186, Italia",41.8978601,12.472857,Rome,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8583.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2296.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1518.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4039.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3549.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/14247.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5336.jpg
A villa with a private vineyard.,Appartamento delle Rose,949135,13,"Via Vittorio Veneto, Ludovisi, Municipio Roma I, Roma, Roma Capitale, Lazio, 00187, Italia",41.9058509,12.4888365,Rome,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/15471.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13231.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10938.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8424.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1519.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/7891.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4200.jpg
A traditional home with beautiful architecture.,Villa del Mare,106505,10,"Limoni, 20, Via del Tritone, Trevi, Municipio Roma I, Roma, Roma Capitale, Lazio, 00187, Italia",41.9020265,12.4819695,Rome,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12963.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/508.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3295.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8004.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12716.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3408.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10938.jpg
A luxurious penthouse with panoramic views.,Casa della Collina,238955,4,"Via della Conciliazione, Borgo, Municipio Roma I, Roma, Roma Capitale, Lazio, 00193, Italia",41.902325649999995,12.460960500394439,Rome,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8068.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2876.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4330.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/6006.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/582.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1036.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/7018.jpg
A secluded estate with extensive grounds.,Dimora del Parco,998157,22,"30, Via Nazionale, Castro Pretorio, Municipio Roma I, Roma, Roma Capitale, Lazio, 00184, Italia",41.9006376,12.493308,Rome,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13326.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/14478.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8879.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5051.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1479.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/6602.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/14247.jpg
A duplex with a rooftop terrace.,Casa della Luna,783844,17,"Via del Babuino, Campo Marzio, Municipio Roma I, Roma, Roma Capitale, Lazio, 00187, Italia",41.9084557,12.4789596,Rome,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/14486.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2730.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2220.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/9570.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8004.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/7453.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8035.jpg
A modern house with a large garden.,Chalet delle Rose,216926,15,"Via della Scrofa, Sant'Eustachio, Municipio Roma I, Roma, Roma Capitale, Lazio, 00186, Italia",41.9001522,12.4748827,Rome,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3670.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4996.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/14478.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10938.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12330.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8168.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1036.jpg
A waterfront house with a boat dock.,Palazzo della Collina,315961,3,"45, Via Cavour, Colle Piscarello, Villaggio Rinascita, Valmontone, Roma Capitale, Lazio, 00038, Italia",41.772957,12.9212598,Rome,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/102.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13681.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/14799.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3074.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2500.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2220.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5058.jpg
A duplex with a rooftop terrace.,Casa del Mare,290545,11,"Via Sistina, Campo Marzio, Municipio Roma I, Roma, Roma Capitale, Lazio, 00187, Italia",41.9054057,12.4845747,Rome,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2799.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5530.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5461.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1360.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12253.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5455.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/11070.jpg
A rustic cabin in a peaceful setting.,Casa del Sole,853103,3,"Via Giulia, Regola, Municipio Roma I, Roma, Roma Capitale, Lazio, 00186, Italia",41.8936787,12.4704772,Rome,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/7854.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10938.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2873.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12538.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/508.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4286.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5051.jpg
A picturesque cottage with a garden.,Residenza dei Fiori,105161,6,"Via del Governo Vecchio, Centro Storico, Anguillara Sabazia, Roma Capitale, Lazio, 00061, Italia",42.0935468,12.27048,Rome,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10523.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/9819.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5688.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/508.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12786.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10591.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8648.jpg
A beachfront property with private access.,Tenuta della Luna,444686,9,"Via Margutta, Campo Marzio, Municipio Roma I, Roma, Roma Capitale, Lazio, 00187, Italia",41.9089407,12.4791801,Rome,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/15463.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/508.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12449.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/7453.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1592.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/522.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/14641.jpg
A cozy cottage with a fireplace.,Chalet del Sole,120735,11,"Via dei Fori Imperiali, Monti, Municipio Roma I, Roma, Roma Capitale, Lazio, 00184, Italia",41.8927944,12.4880451,Rome,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/9191.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/11543.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3074.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4773.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4417.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5336.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5653.jpg
A family home with a large backyard.,Palazzo delle Rose,261868,2,"Via della Panetteria, Trevi, Municipio Roma I, Roma, Roma Capitale, Lazio, 00187, Italia",41.9012588,12.4848975,Rome,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/11782.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/814.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2730.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/9599.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/9386.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1518.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8004.jpg
A beachfront property with private access.,Palazzo del Mare,815638,11,"Via delle Quattro Fontane, Castro Pretorio, Municipio Roma I, Roma, Roma Capitale, Lazio, 00184, Italia",41.9010647,12.4923459,Rome,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/7155.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5530.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5051.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/9819.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5253.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8441.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13537.jpg
A waterfront house with a boat dock.,Palazzo del Mare,301407,19,"Via della Croce, Valle Zampea, Palestrina, Roma Capitale, Lazio, 00036, Italia",41.8354286,12.8767166,Rome,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13037.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/7891.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/14478.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13681.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4330.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10971.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4248.jpg
A penthouse suite with a skyline view.,Mansion della Luna,845482,15,"Via del Corallo, Scacciapensieri, Cretarossa, Nettuno, Roma Capitale, Lazio, 00048, Italia",41.4557723,12.6796339,Rome,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/14554.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4996.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2220.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10591.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/217.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13504.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3074.jpg
A bohemian house with artistic touches.,Villa dei Fiori,447546,23,"Via del Gesù, Tivoli, Roma Capitale, Lazio, 00019, Italia",41.9630431,12.7992294,Rome,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3387.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10438.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4390.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5270.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5653.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12556.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8035.jpg
